"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"1","1885","188","1.000000","1.984194","1","1"
"2","3322","332","1.000000","1.324210","1","1"
"3","1525","152","1.000000","1.789069","1","1"
"4","4182","418","1.000000","1.216867","1","1"
"5","3419","341","1.000000","1.284300","1","1"
"6","1313","131","1.000000","1.692928","1","1"
"7","4051","405","1.000000","0.604084","1","1"
"1","1885","188","1.000000","-0.078345","1","2"
"2","3322","332","1.000000","0.694542","1","2"
"3","1525","152","1.000000","-0.062794","1","2"
"4","4182","418","1.000000","0.310709","1","2"
"5","3419","341","1.000000","0.403253","1","2"
"6","1313","131","1.000000","0.496433","1","2"
"7","4051","405","1.000000","0.142840","1","2"
"1","1885","188","1.000000","2.062539","1","3"
"2","3322","332","1.000000","0.629668","1","3"
"3","1525","152","1.000000","1.851863","1","3"
"4","4182","418","1.000000","0.906158","1","3"
"5","3419","341","1.000000","0.881047","1","3"
"6","1313","131","1.000000","1.196495","1","3"
"7","4051","405","1.000000","0.461244","1","3"
"1","1885","188","1.000000","0.631963","2","1"
"2","3322","332","1.000000","2.250398","2","1"
"3","1525","152","1.000000","-0.255658","2","1"
"4","4182","418","1.000000","0.720351","2","1"
"5","3419","341","1.000000","1.071935","2","1"
"6","1313","131","1.000000","0.244561","2","1"
"7","4051","405","1.000000","0.841471","2","1"
"1","1885","188","1.000000","-0.865798","2","2"
"2","3322","332","1.000000","0.194574","2","2"
"3","1525","152","1.000000","-1.420462","2","2"
"4","4182","418","1.000000","-1.172659","2","2"
"5","3419","341","1.000000","-1.017863","2","2"
"6","1313","131","1.000000","-0.337442","2","2"
"7","4051","405","1.000000","-0.394623","2","2"
"1","1885","188","1.000000","1.497761","2","3"
"2","3322","332","1.000000","2.055824","2","3"
"3","1525","152","1.000000","1.164804","2","3"
"4","4182","418","1.000000","1.893010","2","3"
"5","3419","341","1.000000","2.089798","2","3"
"6","1313","131","1.000000","0.582003","2","3"
"7","4051","405","1.000000","1.236095","2","3"
"1","1885","188","1.000000","0.924668","3","1"
"2","3322","332","1.000000","1.198499","3","1"
"3","1525","152","1.000000","-0.049514","3","1"
"4","4182","418","1.000000","1.119862","3","1"
"5","3419","341","1.000000","1.088273","3","1"
"6","1313","131","1.000000","0.186671","3","1"
"7","4051","405","1.000000","1.084941","3","1"
"1","1885","188","1.000000","0.024725","3","2"
"2","3322","332","1.000000","0.346721","3","2"
"3","1525","152","1.000000","-0.584825","3","2"
"4","4182","418","1.000000","0.408047","3","2"
"5","3419","341","1.000000","0.015971","3","2"
"6","1313","131","1.000000","-0.248397","3","2"
"7","4051","405","1.000000","0.252085","3","2"
"1","1885","188","1.000000","0.899943","3","3"
"2","3322","332","1.000000","0.851779","3","3"
"3","1525","152","1.000000","0.535312","3","3"
"4","4182","418","1.000000","0.711815","3","3"
"5","3419","341","1.000000","1.072302","3","3"
"6","1313","131","1.000000","0.435068","3","3"
"7","4051","405","1.000000","0.832855","3","3"
"1","1885","188","1.000000","3.844738","4","1"
"2","3322","332","1.000000","2.890569","4","1"
"3","1525","152","1.000000","1.419134","4","1"
"4","4182","418","1.000000","0.897926","4","1"
"5","3419","341","1.000000","1.847177","4","1"
"6","1313","131","1.000000","1.131406","4","1"
"7","4051","405","1.000000","1.524748","4","1"
"1","1885","188","1.000000","-0.914848","4","2"
"2","3322","332","1.000000","1.741110","4","2"
"3","1525","152","1.000000","-1.673288","4","2"
"4","4182","418","1.000000","-0.048041","4","2"
"5","3419","341","1.000000","0.147466","4","2"
"6","1313","131","1.000000","-0.449796","4","2"
"7","4051","405","1.000000","0.156144","4","2"
"1","1885","188","1.000000","4.759586","4","3"
"2","3322","332","1.000000","1.149459","4","3"
"3","1525","152","1.000000","3.092422","4","3"
"4","4182","418","1.000000","0.945967","4","3"
"5","3419","341","1.000000","1.699711","4","3"
"6","1313","131","1.000000","1.581201","4","3"
"7","4051","405","1.000000","1.368603","4","3"
"1","1885","188","1.000000","-0.594218","5","1"
"2","3322","332","1.000000","1.120791","5","1"
"3","1525","152","1.000000","-0.925149","5","1"
"4","4182","418","1.000000","0.081765","5","1"
"5","3419","341","1.000000","0.082987","5","1"
"6","1313","131","1.000000","-0.344024","5","1"
"7","4051","405","1.000000","0.609865","5","1"
"1","1885","188","1.000000","-1.204715","5","2"
"2","3322","332","1.000000","0.149280","5","2"
"3","1525","152","1.000000","-1.372325","5","2"
"4","4182","418","1.000000","-0.873047","5","2"
"5","3419","341","1.000000","-1.442348","5","2"
"6","1313","131","1.000000","-0.639969","5","2"
"7","4051","405","1.000000","-0.490740","5","2"
"1","1885","188","1.000000","0.610497","5","3"
"2","3322","332","1.000000","0.971511","5","3"
"3","1525","152","1.000000","0.447176","5","3"
"4","4182","418","1.000000","0.954812","5","3"
"5","3419","341","1.000000","1.525335","5","3"
"6","1313","131","1.000000","0.295946","5","3"
"7","4051","405","1.000000","1.100606","5","3"
"1","1885","188","1.000000","0.509821","6","1"
"2","3322","332","1.000000","1.852382","6","1"
"3","1525","152","1.000000","-0.059744","6","1"
"4","4182","418","1.000000","0.522373","6","1"
"5","3419","341","1.000000","1.727069","6","1"
"6","1313","131","1.000000","0.844125","6","1"
"7","4051","405","1.000000","1.451512","6","1"
"1","1885","188","1.000000","0.010390","6","2"
"2","3322","332","1.000000","1.377770","6","2"
"3","1525","152","1.000000","0.034889","6","2"
"4","4182","418","1.000000","0.228597","6","2"
"5","3419","341","1.000000","0.926837","6","2"
"6","1313","131","1.000000","0.573700","6","2"
"7","4051","405","1.000000","1.037859","6","2"
"1","1885","188","1.000000","0.499431","6","3"
"2","3322","332","1.000000","0.474612","6","3"
"3","1525","152","1.000000","-0.094634","6","3"
"4","4182","418","1.000000","0.293776","6","3"
"5","3419","341","1.000000","0.800232","6","3"
"6","1313","131","1.000000","0.270425","6","3"
"7","4051","405","1.000000","0.413653","6","3"
"1","1885","188","1.000000","0.750818","7","1"
"2","3322","332","1.000000","2.245816","7","1"
"3","1525","152","1.000000","-0.282496","7","1"
"4","4182","418","1.000000","0.665701","7","1"
"5","3419","341","1.000000","0.947237","7","1"
"6","1313","131","1.000000","-0.125343","7","1"
"7","4051","405","1.000000","0.67244","7","1"
"1","1885","188","1.000000","-0.516681","7","2"
"2","3322","332","1.000000","0.976177","7","2"
"3","1525","152","1.000000","-0.822791","7","2"
"4","4182","418","1.000000","-0.033097","7","2"
"5","3419","341","1.000000","-0.052318","7","2"
"6","1313","131","1.000000","-0.415007","7","2"
"7","4051","405","1.000000","0.07908","7","2"
"1","1885","188","1.000000","1.267499","7","3"
"2","3322","332","1.000000","1.269639","7","3"
"3","1525","152","1.000000","0.540295","7","3"
"4","4182","418","1.000000","0.698797","7","3"
"5","3419","341","1.000000","0.999556","7","3"
"6","1313","131","1.000000","0.289664","7","3"
"7","4051","405","1.000000","0.59336","7","3"
"1","1885","188","1.000000","0.111317","8","1"
"2","3322","332","1.000000","0.364747","8","1"
"3","1525","152","1.000000","-1.206204","8","1"
"4","4182","418","1.000000","-0.499206","8","1"
"5","3419","341","1.000000","0.131664","8","1"
"6","1313","131","1.000000","-0.448146","8","1"
"7","4051","405","1.000000","0.236866","8","1"
"1","1885","188","1.000000","-1.334587","8","2"
"2","3322","332","1.000000","-0.202897","8","2"
"3","1525","152","1.000000","-2.103241","8","2"
"4","4182","418","1.000000","-0.556622","8","2"
"5","3419","341","1.000000","-0.477572","8","2"
"6","1313","131","1.000000","-0.85479","8","2"
"7","4051","405","1.000000","-0.259303","8","2"
"1","1885","188","1.000000","1.445905","8","3"
"2","3322","332","1.000000","0.567644","8","3"
"3","1525","152","1.000000","0.897037","8","3"
"4","4182","418","1.000000","0.057416","8","3"
"5","3419","341","1.000000","0.609236","8","3"
"6","1313","131","1.000000","0.406644","8","3"
"7","4051","405","1.000000","0.496169","8","3"
"1","1885","188","1.000000","3.181733","9","1"
"2","3322","332","1.000000","2.254178","9","1"
"3","1525","152","1.000000","1.875847","9","1"
"4","4182","418","1.000000","1.286706","9","1"
"5","3419","341","1.000000","2.702105","9","1"
"6","1313","131","1.000000","1.619785","9","1"
"7","4051","405","1.000000","1.887419","9","1"
"1","1885","188","1.000000","-0.02041","9","2"
"2","3322","332","1.000000","0.66138","9","2"
"3","1525","152","1.000000","-0.659494","9","2"
"4","4182","418","1.000000","0.1163","9","2"
"5","3419","341","1.000000","0.312375","9","2"
"6","1313","131","1.000000","-0.21636","9","2"
"7","4051","405","1.000000","0.466299","9","2"
"1","1885","188","1.000000","3.202143","9","3"
"2","3322","332","1.000000","1.592798","9","3"
"3","1525","152","1.000000","2.535341","9","3"
"4","4182","418","1.000000","1.170406","9","3"
"5","3419","341","1.000000","2.389731","9","3"
"6","1313","131","1.000000","1.836146","9","3"
"7","4051","405","1.000000","1.42112","9","3"
"1","1885","188","1.000000","1.042216","10","1"
"2","3322","332","1.000000","1.400154","10","1"
"3","1525","152","1.000000","-0.09585","10","1"
"4","4182","418","1.000000","0.212433","10","1"
"5","3419","341","1.000000","0.965237","10","1"
"6","1313","131","1.000000","0.808483","10","1"
"7","4051","405","1.000000","0.265526","10","1"
"1","1885","188","1.000000","-0.321882","10","2"
"2","3322","332","1.000000","0.223549","10","2"
"3","1525","152","1.000000","0.124891","10","2"
"4","4182","418","1.000000","-0.775553","10","2"
"5","3419","341","1.000000","-0.605383","10","2"
"6","1313","131","1.000000","0.862634","10","2"
"7","4051","405","1.000000","-0.152529","10","2"
"1","1885","188","1.000000","1.364099","10","3"
"2","3322","332","1.000000","1.176605","10","3"
"3","1525","152","1.000000","-0.22074","10","3"
"4","4182","418","1.000000","0.987986","10","3"
"5","3419","341","1.000000","1.57062","10","3"
"6","1313","131","1.000000","-0.054151","10","3"
"7","4051","405","1.000000","0.418054","10","3"
"1","1885","188","1.000000","-0.440033","11","1"
"2","3322","332","1.000000","0.59456","11","1"
"3","1525","152","1.000000","-0.62077","11","1"
"4","4182","418","1.000000","0.054987","11","1"
"5","3419","341","1.000000","0.59128","11","1"
"6","1313","131","1.000000","0.187154","11","1"
"7","4051","405","1.000000","0.188423","11","1"
"1","1885","188","1.000000","-0.324425","11","2"
"2","3322","332","1.000000","0.706006","11","2"
"3","1525","152","1.000000","-0.513736","11","2"
"4","4182","418","1.000000","0.06321","11","2"
"5","3419","341","1.000000","0.504035","11","2"
"6","1313","131","1.000000","0.113811","11","2"
"7","4051","405","1.000000","0.181474","11","2"
"1","1885","188","1.000000","-0.115608","11","3"
"2","3322","332","1.000000","-0.111446","11","3"
"3","1525","152","1.000000","-0.107033","11","3"
"4","4182","418","1.000000","-0.008223","11","3"
"5","3419","341","1.000000","0.087246","11","3"
"6","1313","131","1.000000","0.073343","11","3"
"7","4051","405","1.000000","0.006949","11","3"
"1","1885","188","1.000000","2.573024","12","1"
"2","3322","332","1.000000","1.614149","12","1"
"3","1525","152","1.000000","0.724997","12","1"
"4","4182","418","1.000000","1.837385","12","1"
"5","3419","341","1.000000","1.775081","12","1"
"6","1313","131","1.000000","1.12697","12","1"
"7","4051","405","1.000000","1.084931","12","1"
"1","1885","188","1.000000","0.021756","12","2"
"2","3322","332","1.000000","1.030015","12","2"
"3","1525","152","1.000000","-0.463261","12","2"
"4","4182","418","1.000000","0.436449","12","2"
"5","3419","341","1.000000","0.420968","12","2"
"6","1313","131","1.000000","0.235198","12","2"
"7","4051","405","1.000000","0.250631","12","2"
"1","1885","188","1.000000","2.551268","12","3"
"2","3322","332","1.000000","0.584133","12","3"
"3","1525","152","1.000000","1.188258","12","3"
"4","4182","418","1.000000","1.400937","12","3"
"5","3419","341","1.000000","1.354114","12","3"
"6","1313","131","1.000000","0.891771","12","3"
"7","4051","405","1.000000","0.8343","12","3"
"1","1885","188","1.000000","0.701794","13","1"
"2","3322","332","1.000000","2.156384","13","1"
"3","1525","152","1.000000","0.914585","13","1"
"4","4182","418","1.000000","1.151355","13","1"
"5","3419","341","1.000000","1.27176","13","1"
"6","1313","131","1.000000","0.323187","13","1"
"7","4051","405","1.000000","0.923177","13","1"
"1","1885","188","1.000000","-0.69977","13","2"
"2","3322","332","1.000000","0.739315","13","2"
"3","1525","152","1.000000","-0.311862","13","2"
"4","4182","418","1.000000","-0.191524","13","2"
"5","3419","341","1.000000","-0.30737","13","2"
"6","1313","131","1.000000","0.104437","13","2"
"7","4051","405","1.000000","-0.129758","13","2"
"1","1885","188","1.000000","1.401563","13","3"
"2","3322","332","1.000000","1.417069","13","3"
"3","1525","152","1.000000","1.226447","13","3"
"4","4182","418","1.000000","1.342879","13","3"
"5","3419","341","1.000000","1.57913","13","3"
"6","1313","131","1.000000","0.21875","13","3"
"7","4051","405","1.000000","1.052935","13","3"
"1","1885","188","1.000000","0.466228","14","1"
"2","3322","332","1.000000","0.960282","14","1"
"3","1525","152","1.000000","-0.187245","14","1"
"4","4182","418","1.000000","0.352934","14","1"
"5","3419","341","1.000000","0.892574","14","1"
"6","1313","131","1.000000","-0.103584","14","1"
"7","4051","405","1.000000","0.704402","14","1"
"1","1885","188","1.000000","-0.821172","14","2"
"2","3322","332","1.000000","0.185099","14","2"
"3","1525","152","1.000000","-1.551798","14","2"
"4","4182","418","1.000000","-0.463877","14","2"
"5","3419","341","1.000000","-0.361334","14","2"
"6","1313","131","1.000000","-0.472518","14","2"
"7","4051","405","1.000000","-0.006237","14","2"
"1","1885","188","1.000000","1.2874","14","3"
"2","3322","332","1.000000","0.775183","14","3"
"3","1525","152","1.000000","1.364553","14","3"
"4","4182","418","1.000000","0.816811","14","3"
"5","3419","341","1.000000","1.253908","14","3"
"6","1313","131","1.000000","0.368934","14","3"
"7","4051","405","1.000000","0.710639","14","3"
"1","1885","188","1.000000","0.350613","15","1"
"2","3322","332","1.000000","0.691984","15","1"
"3","1525","152","1.000000","0.129214","15","1"
"4","4182","418","1.000000","0.239499","15","1"
"5","3419","341","1.000000","0.64344","15","1"
"6","1313","131","1.000000","0.641568","15","1"
"7","4051","405","1.000000","0.872812","15","1"
"1","1885","188","1.000000","-0.708252","15","2"
"2","3322","332","1.000000","0.247676","15","2"
"3","1525","152","1.000000","-0.609429","15","2"
"4","4182","418","1.000000","-0.178217","15","2"
"5","3419","341","1.000000","-0.215365","15","2"
"6","1313","131","1.000000","-0.148672","15","2"
"7","4051","405","1.000000","-0.059465","15","2"
"1","1885","188","1.000000","1.058864","15","3"
"2","3322","332","1.000000","0.444308","15","3"
"3","1525","152","1.000000","0.738643","15","3"
"4","4182","418","1.000000","0.417716","15","3"
"5","3419","341","1.000000","0.858805","15","3"
"6","1313","131","1.000000","0.79024","15","3"
"7","4051","405","1.000000","0.932277","15","3"
"1","1885","188","1.000000","0.007588","16","1"
"2","3322","332","1.000000","1.062554","16","1"
"3","1525","152","1.000000","-1.165396","16","1"
"4","4182","418","1.000000","0.379693","16","1"
"5","3419","341","1.000000","0.666277","16","1"
"6","1313","131","1.000000","0.383675","16","1"
"7","4051","405","1.000000","0.624319","16","1"
"1","1885","188","1.000000","-0.777347","16","2"
"2","3322","332","1.000000","0.135072","16","2"
"3","1525","152","1.000000","-2.466184","16","2"
"4","4182","418","1.000000","-0.225696","16","2"
"5","3419","341","1.000000","0.112159","16","2"
"6","1313","131","1.000000","-0.598363","16","2"
"7","4051","405","1.000000","-0.003784","16","2"
"1","1885","188","1.000000","0.784935","16","3"
"2","3322","332","1.000000","0.927482","16","3"
"3","1525","152","1.000000","1.300788","16","3"
"4","4182","418","1.000000","0.605389","16","3"
"5","3419","341","1.000000","0.554118","16","3"
"6","1313","131","1.000000","0.982038","16","3"
"7","4051","405","1.000000","0.628103","16","3"
"1","1885","188","1.000000","1.275054","17","1"
"2","3322","332","1.000000","0.689611","17","1"
"3","1525","152","1.000000","0.95668","17","1"
"4","4182","418","1.000000","0.547553","17","1"
"5","3419","341","1.000000","0.559317","17","1"
"6","1313","131","1.000000","1.506288","17","1"
"7","4051","405","1.000000","0.417957","17","1"
"1","1885","188","1.000000","0.238563","17","2"
"2","3322","332","1.000000","0.184851","17","2"
"3","1525","152","1.000000","0.250033","17","2"
"4","4182","418","1.000000","-0.11482","17","2"
"5","3419","341","1.000000","-0.232651","17","2"
"6","1313","131","1.000000","-0.009702","17","2"
"7","4051","405","1.000000","-0.014698","17","2"
"1","1885","188","1.000000","1.036491","17","3"
"2","3322","332","1.000000","0.50476","17","3"
"3","1525","152","1.000000","0.706647","17","3"
"4","4182","418","1.000000","0.662373","17","3"
"5","3419","341","1.000000","0.791968","17","3"
"6","1313","131","1.000000","1.51599","17","3"
"7","4051","405","1.000000","0.432655","17","3"
"1","1885","188","1.000000","3.270379","18","1"
"2","3322","332","1.000000","0.961197","18","1"
"3","1525","152","1.000000","1.001247","18","1"
"4","4182","418","1.000000","1.029634","18","1"
"5","3419","341","1.000000","1.157448","18","1"
"6","1313","131","1.000000","1.299178","18","1"
"7","4051","405","1.000000","1.051264","18","1"
"1","1885","188","1.000000","-0.043785","18","2"
"2","3322","332","1.000000","0.287387","18","2"
"3","1525","152","1.000000","-0.84586","18","2"
"4","4182","418","1.000000","0.207453","18","2"
"5","3419","341","1.000000","0.010698","18","2"
"6","1313","131","1.000000","-0.0735","18","2"
"7","4051","405","1.000000","0.19487","18","2"
"1","1885","188","1.000000","3.314164","18","3"
"2","3322","332","1.000000","0.67381","18","3"
"3","1525","152","1.000000","1.847107","18","3"
"4","4182","418","1.000000","0.822181","18","3"
"5","3419","341","1.000000","1.14675","18","3"
"6","1313","131","1.000000","1.372678","18","3"
"7","4051","405","1.000000","0.856394","18","3"
"1","1885","188","1.000000","1.669439","19","1"
"2","3322","332","1.000000","1.600263","19","1"
"3","1525","152","1.000000","0.368805","19","1"
"4","4182","418","1.000000","1.262064","19","1"
"5","3419","341","1.000000","1.18297","19","1"
"6","1313","131","1.000000","0.77805","19","1"
"7","4051","405","1.000000","1.029066","19","1"
"1","1885","188","1.000000","-0.203804","19","2"
"2","3322","332","1.000000","0.512584","19","2"
"3","1525","152","1.000000","-1.013983","19","2"
"4","4182","418","1.000000","0.150922","19","2"
"5","3419","341","1.000000","0.19775","19","2"
"6","1313","131","1.000000","-0.264946","19","2"
"7","4051","405","1.000000","0.073765","19","2"
"1","1885","188","1.000000","1.873243","19","3"
"2","3322","332","1.000000","1.087679","19","3"
"3","1525","152","1.000000","1.382788","19","3"
"4","4182","418","1.000000","1.111142","19","3"
"5","3419","341","1.000000","0.98522","19","3"
"6","1313","131","1.000000","1.042996","19","3"
"7","4051","405","1.000000","0.955302","19","3"
"1","1885","188","1.000000","-0.04542","20","1"
"2","3322","332","1.000000","1.541222","20","1"
"3","1525","152","1.000000","-0.63399","20","1"
"4","4182","418","1.000000","0.13946","20","1"
"5","3419","341","1.000000","0.244908","20","1"
"6","1313","131","1.000000","-0.123592","20","1"
"7","4051","405","1.000000","0.570281","20","1"
"1","1885","188","1.000000","0.230843","20","2"
"2","3322","332","1.000000","0.783201","20","2"
"3","1525","152","1.000000","0.365091","20","2"
"4","4182","418","1.000000","0.043719","20","2"
"5","3419","341","1.000000","-0.118996","20","2"
"6","1313","131","1.000000","0.626386","20","2"
"7","4051","405","1.000000","-0.301249","20","2"
"1","1885","188","1.000000","-0.276263","20","3"
"2","3322","332","1.000000","0.758021","20","3"
"3","1525","152","1.000000","-0.99908","20","3"
"4","4182","418","1.000000","0.09574","20","3"
"5","3419","341","1.000000","0.363904","20","3"
"6","1313","131","1.000000","-0.749978","20","3"
"7","4051","405","1.000000","0.87153","20","3"
